,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
37037,,Libya,26.3351,17.228331,2020-06-11,393,5,59,329,Eastern Mediterranean
37038,,West Bank and Gaza,31.9522,35.2332,2020-06-11,487,3,410,74,Eastern Mediterranean
37039,,Guinea-Bissau,11.8037,-15.1804,2020-06-11,1389,12,153,1224,Africa
37040,,Mali,17.570692,-3.996166000000001,2020-06-11,1722,97,989,636,Africa
37041,,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-11,15,0,15,0,Americas
37042,Northwest Territories,Canada,64.8255,-124.8457,2020-06-11,5,0,0,5,Americas
37043,Yukon,Canada,64.2823,-135.0,2020-06-11,11,0,0,11,Americas
37044,,Kosovo,42.602636,20.902977,2020-06-11,1326,31,921,374,Europe
37045,,Burma,21.9162,95.956,2020-06-11,260,6,165,89,South-East Asia
37046,Anguilla,United Kingdom,18.2206,-63.0686,2020-06-11,3,0,3,0,Europe
37047,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-11,8,1,7,0,Europe
37048,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-06-11,12,1,11,0,Europe
37049,,Botswana,-22.3285,24.6849,2020-06-11,48,1,24,23,Africa
37050,,Burundi,-3.3731,29.9189,2020-06-11,85,1,45,39,Africa
37051,,Sierra Leone,8.460555000000001,-11.779889,2020-06-11,1085,50,642,393,Africa
37052,,Malawi,-13.2543,34.3015,2020-06-11,481,4,55,422,Africa
37053,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-06-11,13,0,13,0,Europe
37054,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-11,1,0,1,0,Europe
37055,,South Sudan,6.877000000000002,31.307,2020-06-11,1670,24,48,1598,Africa
37056,,Western Sahara,24.2155,-12.8858,2020-06-11,9,1,6,2,Africa
37057,,Sao Tome and Principe,0.1864,6.6131,2020-06-11,632,12,146,474,Africa
37058,,Yemen,15.552727,48.516388,2020-06-11,591,136,23,432,Eastern Mediterranean
37059,,Comoros,-11.6455,43.3333,2020-06-11,162,2,97,63,Africa
37060,,Tajikistan,38.861,71.2761,2020-06-11,4834,49,3062,1723,Europe
37061,,Lesotho,-29.61,28.2336,2020-06-11,4,0,2,2,Africa
37062,,Afghanistan,33.93911,67.709953,2020-06-12,23546,446,3928,19172,Eastern Mediterranean
37063,,Albania,41.1533,20.1683,2020-06-12,1416,36,1034,346,Europe
37064,,Algeria,28.0339,1.6596,2020-06-12,10698,751,7322,2625,Africa
37065,,Andorra,42.5063,1.5218,2020-06-12,853,51,781,21,Europe
37066,,Angola,-11.2027,17.8739,2020-06-12,130,5,42,83,Africa
37067,,Antigua and Barbuda,17.0608,-61.7964,2020-06-12,26,3,20,3,Americas
37068,,Argentina,-38.4161,-63.6167,2020-06-12,28764,785,8743,19236,Americas
37069,,Armenia,40.0691,45.0382,2020-06-12,15281,258,5639,9384,Europe
37070,Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-12,108,3,104,1,Western Pacific
37071,New South Wales,Australia,-33.8688,151.2093,2020-06-12,3119,48,2763,308,Western Pacific
37072,Northern Territory,Australia,-12.4634,130.8456,2020-06-12,29,0,29,0,Western Pacific
37073,Queensland,Australia,-27.4698,153.0251,2020-06-12,1065,6,1051,8,Western Pacific
37074,South Australia,Australia,-34.9285,138.6007,2020-06-12,440,4,436,0,Western Pacific
37075,Tasmania,Australia,-42.8821,147.3272,2020-06-12,228,13,213,2,Western Pacific
37076,Victoria,Australia,-37.8136,144.9631,2020-06-12,1703,19,1632,52,Western Pacific
37077,Western Australia,Australia,-31.9505,115.8605,2020-06-12,602,9,575,18,Western Pacific
37078,,Austria,47.5162,14.5501,2020-06-12,17064,675,15985,404,Europe
37079,,Azerbaijan,40.1431,47.5769,2020-06-12,9218,113,5116,3989,Europe
37080,,Bahamas,25.025885,-78.035889,2020-06-12,103,11,68,24,Americas
37081,,Bahrain,26.0275,50.55,2020-06-12,17269,36,11903,5330,Eastern Mediterranean
37082,,Bangladesh,23.685,90.3563,2020-06-12,81523,1095,17249,63179,South-East Asia
37083,,Barbados,13.1939,-59.5432,2020-06-12,96,7,83,6,Americas
37084,,Belarus,53.7098,27.9534,2020-06-12,52520,298,27760,24462,Europe
37085,,Belgium,50.8333,4.469936,2020-06-12,59819,9646,16498,33675,Europe
37086,,Benin,9.3077,2.3158,2020-06-12,388,5,217,166,Africa
37087,,Bhutan,27.5142,90.4336,2020-06-12,62,0,19,43,South-East Asia
37088,,Bolivia,-16.2902,-63.5887,2020-06-12,16929,559,2431,13939,Americas
37089,,Bosnia and Herzegovina,43.9159,17.6791,2020-06-12,2893,163,2119,611,Europe
37090,,Brazil,-14.235,-51.9253,2020-06-12,828810,41828,445123,341859,Americas
37091,,Brunei,4.5353,114.7277,2020-06-12,141,2,138,1,Western Pacific
37092,,Bulgaria,42.7339,25.4858,2020-06-12,3191,172,1716,1303,Europe
37093,,Burkina Faso,12.2383,-1.5616,2020-06-12,892,53,791,48,Africa
37094,,Cabo Verde,16.5388,-23.0418,2020-06-12,697,6,294,397,Africa
37095,,Cambodia,11.55,104.9167,2020-06-12,126,0,125,1,Western Pacific
37096,,Cameroon,3.848,11.5021,2020-06-12,8681,212,4836,3633,Africa
37097,Alberta,Canada,53.9333,-116.5765,2020-06-12,7346,149,0,7197,Americas
37098,British Columbia,Canada,53.7267,-127.6476,2020-06-12,2709,168,0,2541,Americas
37099,Manitoba,Canada,53.7609,-98.8139,2020-06-12,301,7,0,294,Americas
37100,New Brunswick,Canada,46.5653,-66.4619,2020-06-12,154,1,0,153,Americas
37101,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-12,261,3,0,258,Americas
37102,Nova Scotia,Canada,44.682,-63.7443,2020-06-12,1061,62,0,999,Americas
37103,Ontario,Canada,51.2538,-85.3232,2020-06-12,33378,2573,0,30805,Americas
37104,Prince Edward Island,Canada,46.5107,-63.4168,2020-06-12,27,0,0,27,Americas
37105,Quebec,Canada,52.9399,-73.5491,2020-06-12,53666,5148,0,48518,Americas
37106,Saskatchewan,Canada,52.9399,-106.4509,2020-06-12,663,13,0,650,Americas
37107,,Central African Republic,6.6111,20.9394,2020-06-12,2044,7,360,1677,Africa
37108,,Chad,15.4542,18.7322,2020-06-12,848,72,711,65,Africa
37109,,Chile,-35.6751,-71.543,2020-06-12,193452,2870,131358,59224,Americas
37110,Anhui,China,31.8257,117.2264,2020-06-12,991,6,985,0,Western Pacific
37111,Beijing,China,40.1824,116.4142,2020-06-12,601,9,584,8,Western Pacific
37112,Chongqing,China,30.0572,107.874,2020-06-12,579,6,573,0,Western Pacific
37113,Fujian,China,26.0789,117.9874,2020-06-12,361,1,356,4,Western Pacific
37114,Gansu,China,35.7518,104.2861,2020-06-12,139,2,137,0,Western Pacific
37115,Guangdong,China,23.3417,113.4244,2020-06-12,1608,8,1590,10,Western Pacific
37116,Guangxi,China,23.8298,108.7881,2020-06-12,254,2,252,0,Western Pacific
37117,Guizhou,China,26.8154,106.8748,2020-06-12,147,2,145,0,Western Pacific
37118,Hainan,China,19.1959,109.7453,2020-06-12,171,6,162,3,Western Pacific
37119,Hebei,China,39.549,116.1306,2020-06-12,328,6,0,322,Western Pacific
37120,Heilongjiang,China,47.862,127.7615,2020-06-12,947,13,934,0,Western Pacific
37121,Henan,China,37.8957,114.9042,2020-06-12,1276,22,0,1254,Western Pacific
37122,Hong Kong,China,22.3,114.2,2020-06-12,1108,4,1060,44,Western Pacific
37123,Hubei,China,30.9756,112.2707,2020-06-12,68135,4512,63623,0,Western Pacific
37124,Hunan,China,27.6104,111.7088,2020-06-12,1019,4,1015,0,Western Pacific
37125,Inner Mongolia,China,44.0935,113.9448,2020-06-12,237,1,232,4,Western Pacific
37126,Jiangsu,China,32.9711,119.455,2020-06-12,653,0,653,0,Western Pacific
37127,Jiangxi,China,27.614,115.7221,2020-06-12,932,1,931,0,Western Pacific
37128,Jilin,China,43.6661,126.1923,2020-06-12,155,2,153,0,Western Pacific
37129,Liaoning,China,41.2956,122.6085,2020-06-12,149,2,147,0,Western Pacific
37130,Macau,China,22.1667,113.55,2020-06-12,45,0,45,0,Western Pacific
37131,Ningxia,China,37.2692,106.1655,2020-06-12,75,0,75,0,Western Pacific
37132,Qinghai,China,35.7452,95.9956,2020-06-12,18,0,18,0,Western Pacific
37133,Shaanxi,China,35.1917,108.8701,2020-06-12,311,3,306,2,Western Pacific
37134,Shandong,China,36.3427,118.1498,2020-06-12,792,7,781,4,Western Pacific
37135,Shanghai,China,31.202,121.4491,2020-06-12,690,7,666,17,Western Pacific
37136,Shanxi,China,37.5777,112.2922,2020-06-12,198,0,198,0,Western Pacific
37137,Sichuan,China,30.6171,102.7103,2020-06-12,583,3,562,18,Western Pacific
37138,Tianjin,China,39.3054,117.323,2020-06-12,196,3,189,4,Western Pacific
37139,Tibet,China,31.6927,88.0924,2020-06-12,1,0,1,0,Western Pacific
37140,Xinjiang,China,41.1129,85.2401,2020-06-12,76,3,73,0,Western Pacific
37141,Yunnan,China,24.974,101.487,2020-06-12,185,2,183,0,Western Pacific
37142,Zhejiang,China,29.1832,120.0934,2020-06-12,1268,1,1267,0,Western Pacific
37143,,Colombia,4.5709,-74.2973,2020-06-12,46858,1545,17823,27490,Americas
37144,,Congo (Brazzaville),-0.228,15.8277,2020-06-12,728,24,221,483,Africa
37145,,Congo (Kinshasa),-4.0383,21.7587,2020-06-12,4637,101,580,3956,Africa
37146,,Costa Rica,9.7489,-83.7534,2020-06-12,1612,12,731,869,Americas
37147,,Cote d'Ivoire,7.54,-5.5471,2020-06-12,4684,45,2263,2376,Africa
37148,,Croatia,45.1,15.2,2020-06-12,2249,107,2133,9,Europe
37149,,Cuba,21.521757,-77.78116700000002,2020-06-12,2233,84,1902,247,Americas
37150,,Cyprus,35.1264,33.4299,2020-06-12,980,18,807,155,Europe
37151,,Czechia,49.8175,15.473,2020-06-12,9938,329,7215,2394,Europe
37152,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-12,187,0,187,0,Europe
37153,Greenland,Greenland,71.7069,-42.6043,2020-06-12,13,0,13,0,Europe
37154,,Denmark,56.2639,9.5018,2020-06-12,12099,594,10993,512,Europe
37155,,Djibouti,11.8251,42.5903,2020-06-12,4441,38,2730,1673,Eastern Mediterranean
37156,,Dominican Republic,18.7357,-70.1627,2020-06-12,22008,568,12754,8686,Americas
37157,,Ecuador,-1.8312,-78.1834,2020-06-12,45778,3828,22679,19271,Americas
37158,,Egypt,26.820553000000004,30.802498,2020-06-12,41303,1422,11108,28773,Eastern Mediterranean
37159,,El Salvador,13.7942,-88.8965,2020-06-12,3481,68,1587,1826,Americas
37160,,Equatorial Guinea,1.6508,10.2679,2020-06-12,1306,12,200,1094,Africa
37161,,Eritrea,15.1794,39.7823,2020-06-12,41,0,39,2,Africa
37162,,Estonia,58.5953,25.0136,2020-06-12,1970,69,1703,198,Europe
37163,,Eswatini,-26.5225,31.4659,2020-06-12,472,3,246,223,Africa
37164,,Ethiopia,9.145,40.4897,2020-06-12,2915,47,451,2417,Africa
37165,,Fiji,-17.7134,178.065,2020-06-12,18,0,18,0,Western Pacific
37166,,Finland,61.92411,25.748151,2020-06-12,7073,325,6200,548,Europe
37167,French Guiana,France,3.9339,-53.1258,2020-06-12,1043,2,489,552,Europe
37168,French Polynesia,France,-17.6797,149.4068,2020-06-12,60,0,60,0,Europe
37169,Guadeloupe,France,16.265,-61.551,2020-06-12,171,14,157,0,Europe
37170,Mayotte,France,-12.8275,45.166244,2020-06-12,2268,28,1790,450,Europe
37171,New Caledonia,France,-20.904305,165.618042,2020-06-12,21,0,20,1,Europe
37172,Reunion,France,-21.1151,55.5364,2020-06-12,488,1,460,27,Europe
37173,Saint Barthelemy,France,17.9,-62.8333,2020-06-12,6,0,6,0,Europe
37174,St Martin,France,18.0708,-63.0501,2020-06-12,42,3,36,3,Europe
37175,Martinique,France,14.6415,-61.0242,2020-06-12,202,14,98,90,Europe
37176,,France,46.2276,2.2137,2020-06-12,189244,29315,69578,90351,Europe
37177,,Gabon,-0.8037,11.6094,2020-06-12,3463,23,1024,2416,Africa
37178,,Gambia,13.4432,-15.3101,2020-06-12,28,1,22,5,Africa
37179,,Georgia,42.3154,43.3569,2020-06-12,843,13,697,133,Europe
37180,,Germany,51.165691,10.451526,2020-06-12,187226,8783,171535,6908,Europe
37181,,Ghana,7.9465,-1.0232,2020-06-12,10856,48,3921,6887,Africa
37182,,Greece,39.0742,21.8243,2020-06-12,3108,183,1374,1551,Europe
37183,,Guatemala,15.7835,-90.2308,2020-06-12,8982,351,1702,6929,Americas
37184,,Guinea,9.9456,-9.6966,2020-06-12,4426,24,3106,1296,Africa
37185,,Guyana,4.860416000000002,-58.93018000000001,2020-06-12,159,12,95,52,Americas
37186,,Haiti,18.9712,-72.2852,2020-06-12,3941,64,24,3853,Americas
37187,,Holy See,41.9029,12.4534,2020-06-12,12,0,12,0,Europe
37188,,Honduras,15.2,-86.2419,2020-06-12,8132,306,844,6982,Americas
37189,,Hungary,47.1625,19.5033,2020-06-12,4053,555,2447,1051,Europe
37190,,Iceland,64.9631,-19.0208,2020-06-12,1807,10,1794,3,Europe
37191,,India,20.593684,78.96288,2020-06-12,308993,8884,154330,145779,South-East Asia
37192,,Indonesia,-0.7893,113.9213,2020-06-12,36406,2048,13213,21145,South-East Asia
37193,,Iran,32.427908,53.68804599999999,2020-06-12,182525,8659,144649,29217,Eastern Mediterranean
37194,,Iraq,33.223191,43.679291,2020-06-12,17770,496,6868,10406,Eastern Mediterranean
37195,,Ireland,53.1424,-7.6921,2020-06-12,25250,1705,22698,847,Europe
37196,,Israel,31.046051,34.851612,2020-06-12,18795,300,15288,3207,Europe
37197,,Italy,41.87194,12.56738,2020-06-12,236305,34223,173085,28997,Europe
37198,,Jamaica,18.1096,-77.2975,2020-06-12,614,10,417,187,Americas
37199,,Japan,36.204824,138.252924,2020-06-12,17250,924,15362,964,Western Pacific
37200,,Jordan,31.24,36.51,2020-06-12,915,9,671,235,Eastern Mediterranean
37201,,Kazakhstan,48.0196,66.9237,2020-06-12,13872,70,8829,4973,Europe
37202,,Kenya,-0.0236,37.9062,2020-06-12,3305,96,1164,2045,Africa
37203,,South Korea,35.90775700000001,127.766922,2020-06-12,12051,277,10691,1083,Western Pacific
37204,,Kuwait,29.31166,47.481766,2020-06-12,34952,285,25048,9619,Eastern Mediterranean
37205,,Kyrgyzstan,41.20438,74.766098,2020-06-12,2166,26,1668,472,Europe
37206,,Latvia,56.8796,24.6032,2020-06-12,1096,27,818,251,Europe
37207,,Lebanon,33.8547,35.8623,2020-06-12,1422,31,853,538,Eastern Mediterranean
37208,,Liberia,6.4280550000000005,-9.429499,2020-06-12,421,32,210,179,Africa
37209,,Liechtenstein,47.14,9.55,2020-06-12,82,1,81,0,Europe
37210,,Lithuania,55.1694,23.8813,2020-06-12,1756,74,1400,282,Europe
37211,,Luxembourg,49.8153,6.1296,2020-06-12,4055,110,3918,27,Europe
37212,,Madagascar,-18.766947,46.869107,2020-06-12,1240,10,344,886,Africa
37213,,Malaysia,4.210483999999999,101.975766,2020-06-12,8402,119,7168,1115,Western Pacific
37214,,Maldives,3.2028,73.2207,2020-06-12,2003,8,1193,802,South-East Asia
37215,,Malta,35.9375,14.3754,2020-06-12,645,9,600,36,Europe
37216,,Mauritania,21.0079,-10.9408,2020-06-12,1572,81,278,1213,Africa
37217,,Mauritius,-20.348404,57.552152,2020-06-12,337,10,325,2,Africa
37218,,Mexico,23.6345,-102.5528,2020-06-12,139196,16448,100876,21872,Americas
37219,,Moldova,47.4116,28.3699,2020-06-12,11093,385,6229,4479,Europe
37220,,Monaco,43.7333,7.4167,2020-06-12,99,4,93,2,Europe
37221,,Mongolia,46.8625,103.8467,2020-06-12,197,0,95,102,Western Pacific
37222,,Montenegro,42.708678000000006,19.37439,2020-06-12,324,9,315,0,Europe
37223,,Morocco,31.7917,-7.0926,2020-06-12,8610,212,7618,780,Eastern Mediterranean
37224,,Namibia,-22.9576,18.4904,2020-06-12,31,0,17,14,Africa
37225,,Nepal,28.1667,84.25,2020-06-12,5062,16,877,4169,South-East Asia
37226,Aruba,Netherlands,12.5211,-69.9683,2020-06-12,101,3,98,0,Europe
37227,Curacao,Netherlands,12.1696,-68.99,2020-06-12,22,1,15,6,Europe
37228,Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-12,77,15,61,1,Europe
37229,,Netherlands,52.1326,5.2913,2020-06-12,48461,6053,0,42408,Europe
37230,,New Zealand,-40.9006,174.886,2020-06-12,1504,22,1482,0,Western Pacific
37231,,Nicaragua,12.865416,-85.207229,2020-06-12,1464,55,953,456,Americas
37232,,Niger,17.607789,8.081666,2020-06-12,978,65,881,32,Africa
37233,,Nigeria,9.082,8.6753,2020-06-12,15181,399,4891,9891,Africa
37234,,North Macedonia,41.6086,21.7453,2020-06-12,3701,171,1694,1836,Europe
37235,,Norway,60.472,8.4689,2020-06-12,8620,242,8138,240,Europe
37236,,Oman,21.512583,55.92325500000001,2020-06-12,21071,96,7489,13486,Eastern Mediterranean
37237,,Pakistan,30.3753,69.3451,2020-06-12,125933,2463,40247,83223,Eastern Mediterranean
37238,,Panama,8.538,-80.7821,2020-06-12,19211,421,13759,5031,Americas
37239,,Papua New Guinea,-6.314993,143.95555,2020-06-12,8,0,8,0,Western Pacific
37240,,Paraguay,-23.4425,-58.4438,2020-06-12,1254,11,633,610,Americas
37241,,Peru,-9.19,-75.0152,2020-06-12,214788,6088,107133,101567,Americas
37242,,Philippines,12.879721,121.774017,2020-06-12,24787,1052,5454,18281,Western Pacific
37243,,Poland,51.9194,19.1451,2020-06-12,28577,1222,13805,13550,Europe
37244,,Portugal,39.3999,-8.2245,2020-06-12,36180,1505,22200,12475,Europe
37245,,Qatar,25.3548,51.1839,2020-06-12,76588,70,53296,23222,Eastern Mediterranean
37246,,Romania,45.9432,24.9668,2020-06-12,21404,1380,15445,4579,Europe
37247,,Russia,61.52401,105.318756,2020-06-12,510761,6705,268862,235194,Europe
37248,,Rwanda,-1.9403,29.8739,2020-06-12,510,2,321,187,Africa
37249,,Saint Lucia,13.9094,-60.9789,2020-06-12,19,0,18,1,Americas
37250,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-12,27,0,25,2,Americas
37251,,San Marino,43.9424,12.4578,2020-06-12,694,42,520,132,Europe
37252,,Saudi Arabia,23.885942,45.079162,2020-06-12,119942,893,81029,38020,Eastern Mediterranean
37253,,Senegal,14.4974,-14.4524,2020-06-12,4851,56,3100,1695,Africa
37254,,Serbia,44.0165,21.0059,2020-06-12,12175,252,11411,512,Europe
37255,,Seychelles,-4.6796,55.492,2020-06-12,11,0,11,0,Africa
37256,,Singapore,1.2833,103.8333,2020-06-12,39850,25,28040,11785,Western Pacific
37257,,Slovakia,48.669,19.699,2020-06-12,1542,28,1409,105,Europe
37258,,Slovenia,46.1512,14.9955,2020-06-12,1490,109,1359,22,Europe
37259,,Somalia,5.152149,46.199616,2020-06-12,2513,85,532,1896,Eastern Mediterranean
37260,,South Africa,-30.5595,22.9375,2020-06-12,61927,1354,35006,25567,Africa
37261,,Spain,40.463667,-3.74922,2020-06-12,243209,27136,150376,65697,Europe
37262,,Sri Lanka,7.873054,80.77179699999998,2020-06-12,1880,11,1196,673,South-East Asia
37263,,Sudan,12.8628,30.2176,2020-06-12,6879,433,2416,4030,Eastern Mediterranean
37264,,Suriname,3.9193,-56.0278,2020-06-12,187,3,9,175,Americas
37265,,Sweden,60.128161,18.643501,2020-06-12,49684,4854,0,44830,Europe
37266,,Switzerland,46.8182,8.2275,2020-06-12,31063,1938,28800,325,Europe
37267,,Taiwan*,23.7,121.0,2020-06-12,443,7,431,5,Western Pacific
37268,,Tanzania,-6.369028,34.888822,2020-06-12,509,21,183,305,Africa
37269,,Thailand,15.870032,100.992541,2020-06-12,3129,58,2987,84,South-East Asia
37270,,Togo,8.6195,0.8248,2020-06-12,525,13,279,233,Africa
37271,,Trinidad and Tobago,10.6918,-61.2225,2020-06-12,117,8,109,0,Americas
37272,,Tunisia,33.886917,9.537499,2020-06-12,1093,49,995,49,Eastern Mediterranean
37273,,Turkey,38.9637,35.2433,2020-06-12,175218,4778,149102,21338,Europe
37274,,Uganda,1.373333,32.290275,2020-06-12,686,0,161,525,Africa
37275,,Ukraine,48.3794,31.1656,2020-06-12,30415,880,14075,15460,Europe
37276,,United Arab Emirates,23.424076,53.847818,2020-06-12,41499,287,25946,15266,Eastern Mediterranean
37277,Bermuda,United Kingdom,32.3078,-64.7505,2020-06-12,141,9,127,5,Europe
37278,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-06-12,187,1,115,71,Europe
37279,Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-12,565,48,512,5,Europe
37280,Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-12,176,0,172,4,Europe
37281,Isle of Man,United Kingdom,54.2361,-4.5481,2020-06-12,336,24,312,0,Europe
37282,Montserrat,United Kingdom,16.742498,-62.187366,2020-06-12,11,1,10,0,Europe
37283,,United Kingdom,55.3781,-3.4360000000000004,2020-06-12,269710,41581,0,228129,Europe
37284,,Uruguay,-32.5228,-55.7658,2020-06-12,847,23,780,44,Americas
37285,,US,40.0,-100.0,2020-06-12,2048986,115334,547386,1386266,Americas
37286,,Uzbekistan,41.377491,64.585262,2020-06-12,4869,19,3758,1092,Europe
37287,,Venezuela,6.4238,-66.5897,2020-06-12,2879,23,487,2369,Americas
37288,,Vietnam,14.058324,108.277199,2020-06-12,333,0,323,10,Western Pacific
37289,,Zambia,-13.133897,27.849332,2020-06-12,1321,10,1104,207,Africa
37290,,Zimbabwe,-19.015438,29.154857,2020-06-12,343,4,51,288,Africa
37291,,Dominica,15.415,-61.371,2020-06-12,18,0,16,2,Americas
37292,,Grenada,12.1165,-61.679,2020-06-12,23,0,22,1,Americas
37293,,Mozambique,-18.665695,35.529562,2020-06-12,509,2,0,507,Africa
37294,,Syria,34.802075,38.99681500000001,2020-06-12,164,6,0,158,Eastern Mediterranean
37295,,Timor-Leste,-8.874217,125.727539,2020-06-12,24,0,0,24,South-East Asia
37296,,Belize,17.1899,-88.4976,2020-06-12,20,2,16,2,Americas
37297,,Laos,19.85627,102.495496,2020-06-12,19,0,19,0,Western Pacific
37298,,Libya,26.3351,17.228331,2020-06-12,409,6,59,344,Eastern Mediterranean
37299,,West Bank and Gaza,31.9522,35.2332,2020-06-12,489,3,414,72,Eastern Mediterranean
37300,,Guinea-Bissau,11.8037,-15.1804,2020-06-12,1460,15,153,1292,Africa
37301,,Mali,17.570692,-3.996166000000001,2020-06-12,1752,101,1023,628,Africa
37302,,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-12,15,0,15,0,Americas
37303,Northwest Territories,Canada,64.8255,-124.8457,2020-06-12,5,0,0,5,Americas
37304,Yukon,Canada,64.2823,-135.0,2020-06-12,11,0,0,11,Americas
37305,,Kosovo,42.602636,20.902977,2020-06-12,1326,31,921,374,Europe
37306,,Burma,21.9162,95.956,2020-06-12,261,6,165,90,South-East Asia
37307,Anguilla,United Kingdom,18.2206,-63.0686,2020-06-12,3,0,3,0,Europe
37308,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-12,8,1,7,0,Europe
37309,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-06-12,12,1,11,0,Europe
37310,,Botswana,-22.3285,24.6849,2020-06-12,48,1,24,23,Africa
37311,,Burundi,-3.3731,29.9189,2020-06-12,85,1,45,39,Africa
